MCE22AIM007,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22AIM012,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22AIM013,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22AIM024,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22AIM027,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22AIM028,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22AIM036,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22AIM045,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22AIM048,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22AIM054,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM001,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM002,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM003,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM004,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM005,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM006,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM007,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM008,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM009,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM010,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM011,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM012,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM013,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM014,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM015,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM016,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM017,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM018,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM019,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM020,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM021,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM022,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM023,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM024,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM025,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM026,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM027,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM028,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM029,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM030,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM031,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM032,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM033,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM034,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM035,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM036,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM037,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM038,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM039,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM040,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM041,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM042,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM043,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM044,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM045,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM046,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM047,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM048,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM049,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM050,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM051,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM052,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM053,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM054,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM055,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM056,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM057,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM058,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM059,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM060,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM061,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM062,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23AIM063,Artificial Intelligence and Machine Learning,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE19CE008,CIVIL ENGINEERING,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE19CE010,CIVIL ENGINEERING,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE19CE017,CIVIL ENGINEERING,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE19CE020,CIVIL ENGINEERING,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE20CE018,CIVIL ENGINEERING,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE20CE025,CIVIL ENGINEERING,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE21CE009,CIVIL ENGINEERING,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE21CE010,CIVIL ENGINEERING,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE21CE014,CIVIL ENGINEERING,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE21CE030,CIVIL ENGINEERING,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE21CE054,CIVIL ENGINEERING,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE21CE059,CIVIL ENGINEERING,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC001,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC002,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC003,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC008,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC010,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC021,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC022,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC024,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC025,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC027,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC028,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC031,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC032,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC034,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC038,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC042,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC045,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC051,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC052,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC053,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC055,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE22EC058,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC001,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC002,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC003,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC004,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC005,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC006,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC008,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC009,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC010,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC011,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC012,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC013,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC014,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC015,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC016,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC017,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC018,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC019,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC020,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC021,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC022,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC023,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC024,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
MCE23EC025,ELECTRONICS & COMMUNICATION ENGG,BASICS OF ELECTRICAL AND ELECTRONICS ENGINEERING ( EST130 ) 
